species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Black-bellied Plover,2,77,0.9351,0.9491,0.9381,0.9435,0.9870
American Oystercatcher,1,49,0.9388,0.9200,0.9388,0.9293,0.9388
Inca Dove,1,50,0.9400,0.9592,0.9400,0.9495,1.0000
Greater Roadrunner,1,34,0.9412,0.9697,0.9412,0.9552,1.0000
Gambel's Quail,2,52,0.9423,0.9667,0.9118,0.9375,0.9808
Chestnut-backed Chickadee,1,54,0.9444,0.6538,0.9444,0.7727,0.9815
Semipalmated Plover,1,54,0.9444,0.9623,0.9444,0.9533,1.0000
Black-billed Magpie,1,38,0.9474,0.9000,0.9474,0.9231,1.0000
Red-eyed Vireo,1,60,0.9500,0.8769,0.9500,0.9120,0.9667
Steller's Jay,1,60,0.9500,1.0000,0.9500,0.9744,0.9500
American Coot,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Carolina Wren,1,60,0.9500,0.7917,0.9500,0.8636,1.0000
Black Phoebe,1,60,0.9500,0.8507,0.9500,0.8976,1.0000
Canada Warbler,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Evening Grosbeak,2,120,0.9500,1.0000,0.9500,0.9743,0.9750
Red-breasted Merganser,2,85,0.9529,0.8533,0.9529,0.9003,1.0000
Common Gallinule,2,64,0.9531,0.8862,0.9231,0.9042,0.9844
Bufflehead,2,93,0.9570,0.8223,0.9462,0.8799,0.9892
Red-winged Blackbird,2,119,0.9580,0.9265,0.9579,0.9401,1.0000
Black Vulture,1,48,0.9583,0.7419,0.9583,0.8364,0.9792
Gila Woodpecker,1,50,0.9600,0.9057,0.9600,0.9320,0.9800
California Quail,2,78,0.9615,0.8958,0.9318,0.9130,0.9744
Monk Parakeet,1,28,0.9643,0.9643,0.9643,0.9643,1.0000
Varied Thrush,1,56,0.9643,0.9643,0.9643,0.9643,0.9821
Green-tailed Towhee,1,28,0.9643,0.8182,0.9643,0.8852,1.0000
Brown Creeper,1,58,0.9655,0.9333,0.9655,0.9492,0.9828
Acorn Woodpecker,1,58,0.9655,0.9032,0.9655,0.9333,1.0000
American Robin,2,119,0.9664,0.9664,0.9667,0.9662,0.9916
Blue Jay,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Belted Kingfisher,1,60,0.9667,0.8529,0.9667,0.9062,0.9833
Pileated Woodpecker,1,60,0.9667,0.9206,0.9667,0.9431,0.9667
Northern Cardinal,2,120,0.9667,0.9133,0.9667,0.9392,1.0000
Northern Bobwhite,1,32,0.9688,0.8857,0.9688,0.9254,1.0000
American Wigeon,2,64,0.9688,0.8360,0.9626,0.8944,0.9844
Black-necked Stilt,1,33,0.9697,0.9697,0.9697,0.9697,1.0000
Blue-winged Warbler,1,38,0.9737,0.9487,0.9737,0.9610,1.0000
Great Horned Owl,1,46,0.9783,0.8824,0.9783,0.9278,1.0000
American Avocet,1,54,0.9815,1.0000,0.9815,0.9907,1.0000
Ruddy Turnstone,1,55,0.9818,0.9153,0.9818,0.9474,1.0000
Barn Swallow,1,57,0.9825,0.9492,0.9825,0.9655,1.0000
American Tree Sparrow,1,59,0.9831,0.9206,0.9831,0.9508,1.0000
Roseate Spoonbill,1,29,1.0000,0.9667,1.0000,0.9831,1.0000
American Dipper,1,31,1.0000,0.9688,1.0000,0.9841,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Ruffed Grouse,1,40,1.0000,0.9524,1.0000,0.9756,1.0000
Green Heron,1,60,1.0000,0.9375,1.0000,0.9677,1.0000
Canyon Wren,1,26,1.0000,0.8667,1.0000,0.9286,1.0000
